timestamp,btc,eth
2021-06-27 00:00:00,32930.5,1870.69
2021-06-27 01:00:00,33077.1,1861.0
2021-06-27 02:00:00,33287.2,1867.98
2021-06-27 03:00:00,33030.4,1849.62
2021-06-27 04:00:00,32576.5,1822.02
2021-06-27 05:00:00,32700.4,1821.13
2021-06-27 06:00:00,33275.8,1839.32
2021-06-27 07:00:00,33336.0,1856.16
2021-06-27 08:00:00,33122.0,1840.37
2021-06-27 09:00:00,33257.8,1839.06
2021-06-27 10:00:00,33202.8,1843.99
2021-06-27 11:00:00,32986.6,1831.04
2021-06-27 12:00:00,33070.9,1826.54
2021-06-27 13:00:00,32743.7,1819.69
2021-06-27 14:00:00,32816.0,1824.68
2021-06-27 15:00:00,32626.3,1816.49
2021-06-27 16:00:00,32862.4,1835.27
2021-06-27 17:00:00,34414.6,1955.74
2021-06-27 18:00:00,34675.3,1983.32
2021-06-27 19:00:00,34568.8,1980.49
2021-06-27 20:00:00,34290.1,1962.41
2021-06-27 21:00:00,34400.1,1970.42
2021-06-27 22:00:00,34416.6,1968.55
2021-06-27 23:00:00,34350.2,1972.79
2021-06-28 00:00:00,34528.0,1977.02
2021-06-28 01:00:00,34526.4,1988.5
2021-06-28 02:00:00,35027.7,2048.86
2021-06-28 03:00:00,34900.0,2067.67
2021-06-28 04:00:00,34391.8,2038.49
2021-06-28 05:00:00,34220.4,1995.01
2021-06-28 06:00:00,34112.4,1998.74
2021-06-28 07:00:00,34442.8,2016.92
2021-06-28 08:00:00,34292.5,2009.85
2021-06-28 09:00:00,34335.9,2048.51
2021-06-28 10:00:00,34959.9,2116.27
2021-06-28 11:00:00,34643.8,2109.8
2021-06-28 12:00:00,34202.7,2083.91
2021-06-28 13:00:00,34170.7,2086.54
2021-06-28 14:00:00,34453.3,2115.2
2021-06-28 15:00:00,34663.9,2133.01
2021-06-28 16:00:00,34658.3,2122.99
2021-06-28 17:00:00,34430.9,2096.08
2021-06-28 18:00:00,34472.0,2083.45
2021-06-28 19:00:00,34895.2,2138.55
2021-06-28 20:00:00,34637.2,2125.0
2021-06-28 21:00:00,34305.8,2088.77
2021-06-28 22:00:00,34585.4,2104.71
2021-06-28 23:00:00,34864.3,2121.01
2021-06-29 00:00:00,34718.5,2118.7
2021-06-29 01:00:00,35323.9,2159.3
2021-06-29 02:00:00,34910.0,2134.25
2021-06-29 03:00:00,35099.8,2148.65
2021-06-29 04:00:00,35250.1,2160.2
2021-06-29 05:00:00,35631.3,2173.72
2021-06-29 06:00:00,35604.0,2178.95
2021-06-29 07:00:00,35822.0,2173.27
2021-06-29 08:00:00,36335.7,2228.32
2021-06-29 09:00:00,36261.5,2225.21
2021-06-29 10:00:00,36253.2,2217.21
2021-06-29 11:00:00,36363.0,2226.27
2021-06-29 12:00:00,36399.2,2233.12
2021-06-29 13:00:00,36274.1,2221.54
2021-06-29 14:00:00,36400.0,2222.82
2021-06-29 15:00:00,36154.8,2192.01
2021-06-29 16:00:00,36250.2,2214.24
2021-06-29 17:00:00,35933.4,2171.34
2021-06-29 18:00:00,35903.3,2166.12
2021-06-29 19:00:00,35900.0,2173.47
2021-06-29 20:00:00,35820.0,2166.97
2021-06-29 21:00:00,35789.3,2168.04
2021-06-29 22:00:00,35101.9,2125.05
2021-06-29 23:00:00,34751.7,2095.36
2021-06-30 00:00:00,34810.5,2116.27
2021-06-30 01:00:00,35019.8,2140.41
2021-06-30 02:00:00,35246.5,2159.9
2021-06-30 03:00:00,34602.4,2117.86
2021-06-30 04:00:00,34676.3,2118.51
2021-06-30 05:00:00,34771.3,2134.78
2021-06-30 06:00:00,34864.5,2158.99
2021-06-30 07:00:00,34654.5,2137.91
2021-06-30 08:00:00,34762.6,2143.29
2021-06-30 09:00:00,34616.4,2127.21
2021-06-30 10:00:00,34199.0,2102.85
2021-06-30 11:00:00,34132.2,2109.1
2021-06-30 12:00:00,34714.8,2157.08
2021-06-30 13:00:00,34844.3,2216.94
2021-06-30 14:00:00,34742.7,2244.0
2021-06-30 15:00:00,34580.9,2237.29
2021-06-30 16:00:00,34833.3,2264.35
2021-06-30 17:00:00,34875.8,2256.12
2021-06-30 18:00:00,35046.2,2276.66
2021-06-30 19:00:00,34761.5,2248.0
2021-06-30 20:00:00,34968.4,2262.43
2021-06-30 21:00:00,34343.6,2198.46
2021-06-30 22:00:00,34160.0,2186.04
2021-06-30 23:00:00,34341.4,2210.17
2021-07-01 00:00:00,34343.7,2216.46
2021-07-01 01:00:00,33547.8,2161.1
2021-07-01 02:00:00,33356.7,2129.99
2021-07-01 03:00:00,33452.3,2122.74
2021-07-01 04:00:00,33249.9,2107.62
2021-07-01 05:00:00,33205.7,2114.04
2021-07-01 06:00:00,33802.2,2138.79
2021-07-01 07:00:00,33663.8,2128.81
2021-07-01 08:00:00,33434.9,2112.92
2021-07-01 09:00:00,33200.7,2092.83
2021-07-01 10:00:00,33450.9,2119.05
2021-07-01 11:00:00,33170.0,2083.07
2021-07-01 12:00:00,33503.1,2104.27
2021-07-01 13:00:00,33318.9,2114.32
2021-07-01 14:00:00,33110.0,2102.01
2021-07-01 15:00:00,33420.3,2120.13
2021-07-01 16:00:00,33506.4,2130.08
2021-07-01 17:00:00,33565.6,2129.72
2021-07-01 18:00:00,33501.5,2118.83
