timestamp,LIN_btc,LIN_eth,GRAD_btc,GRAD_eth,IMB_btc,IMB_eth,XGB_btc,XGB_eth
2021-06-05 21:00:00,10000.0,9852.255718684191,9805.575965274256,9966.343599897473,9805.575965274256,10141.604829533642,9702.284170953162,9816.60976885952
2021-06-05 22:00:00,10000.0,9852.255718684191,9766.04587984264,9938.036561400642,9766.04587984264,10112.80000302413,9702.284170953162,9788.728013845744
2021-06-05 23:00:00,10000.0,9852.255718684191,9787.627462835484,9963.148842271845,9787.627462835484,10138.353891108683,9702.284170953162,9813.463009107309
2021-06-06 00:00:00,10000.0,9852.255718684191,9822.602641303787,10015.119376205,9822.602641303787,10191.238342928644,9702.284170953162,9864.652740425254
2021-06-06 01:00:00,10000.0,9852.255718684191,9730.8266885013,9904.417309642597,9730.8266885013,10078.589546342884,9702.284170953162,9755.613855988177
2021-06-06 02:00:00,10000.0,9852.255718684191,9809.561508867157,9994.27915494946,9809.561508867157,10170.03163994723,9702.284170953162,9844.125621576528
2021-06-06 03:00:00,10000.0,9852.255718684191,9860.912662370234,10167.501885278483,9860.912662370234,10346.300545477226,9702.284170953162,10014.74586255978
2021-06-06 04:00:00,10000.0,9852.255718684191,9821.491027104408,10122.55238845281,9821.491027104408,10300.56059787026,9702.284170953162,9970.471684650767
2021-06-06 05:00:00,10000.0,9852.255718684191,9767.320169290708,10101.675018852786,9767.320169290708,10279.316093279254,9702.284170953162,9949.907975572363
2021-06-06 06:00:00,10000.0,9852.255718684191,9735.978071376476,9998.142582775798,9735.978071376476,10173.963007344852,9702.284170953162,9847.931005462922
2021-06-06 07:00:00,10000.0,9852.255718684191,9721.554199325985,9996.730945685407,9721.554199325985,10172.526546180336,9702.284170953162,9846.540576735202
2021-06-06 08:00:00,10000.0,9852.255718684191,9663.099559963452,9889.112191715176,9663.099559963452,10063.01528319076,9702.284170953162,9740.538681361304
2021-06-06 09:00:00,10000.0,9852.255718684191,9794.324260573212,10058.805829318217,9794.324260573212,10235.693035809463,9702.284170953162,9907.682850525254
2021-06-06 10:00:00,10000.0,9852.255718684191,9813.547052460057,10110.776363251372,9813.547052460057,10288.577487629424,9702.284170953162,9958.872581843198
2021-06-06 11:00:00,10000.0,9852.255718684191,9831.522667440278,10122.849575208682,9831.522667440278,10300.863010746998,9702.284170953162,9970.76440648818
2021-06-06 12:00:00,10000.0,9852.255718684191,9772.037751502712,10007.801152341646,9772.037751502712,10183.791425838914,9702.284170953162,9857.44446517891
2021-06-06 13:00:00,10000.0,9852.255718684191,9725.24150496295,9989.932798644828,9725.24150496295,10165.608851624902,9702.284170953162,9839.844564704334
2021-06-06 14:00:00,10000.0,9852.255718684191,9699.511703128515,9944.12888989602,9699.511703128515,10118.999466997306,9702.284170953162,9794.728811512752
2021-06-06 15:00:00,10000.0,9852.255718684191,9758.888168900288,10071.919194921078,9758.888168900288,10249.03700399563,9702.284170953162,9920.59920160119
2021-06-06 16:00:00,10000.0,9852.255718684191,9748.070264862416,10091.087740674837,9748.070264862416,10268.54263454538,9702.284170953162,9939.479760114456
2021-06-06 17:00:00,10000.0,9852.255718684191,9642.92782912592,10019.35428747618,9642.92782912592,10195.547726422192,9702.284170953162,9868.824026608416
2021-06-06 18:00:00,10000.0,9852.255718684191,9703.307458931278,10074.742469101866,9703.307458931278,10251.909926324664,9702.284170953162,9923.380059056632
2021-06-06 19:00:00,10000.0,9852.255718684191,9842.693034516977,10269.585535920593,9842.693034516977,10450.179368637517,9702.284170953162,10115.295813711824
2021-06-06 20:00:00,10000.0,9852.255718684191,9950.329824066715,10378.541630292246,9950.329824066715,10561.051489572426,9702.284170953162,10222.61495735409
2021-06-06 21:00:00,10000.0,9852.255718684191,9939.701707818986,10351.237597096486,9939.701707818986,10533.267306521911,9702.284170953162,10195.721138541589
2021-06-06 22:00:00,10000.0,9852.255718684191,9868.802411931689,10351.237597096486,9868.802411931689,10459.138350110949,9702.284170953162,10123.967698145245
2021-06-06 23:00:00,10000.0,9852.255718684191,9838.382140426696,10351.237597096486,9838.382140426696,10469.684999187266,9702.284170953162,10134.176372225087
2021-06-07 00:00:00,10000.0,9852.255718684191,9846.543015402636,10351.237597096486,9846.543015402636,10532.92709203558,9702.284170953162,10195.391826474495
2021-06-07 01:00:00,10000.0,9852.255718684191,9787.600350294037,10264.456261427436,9787.600350294037,10444.622532027415,9702.284170953162,10109.917049949325
2021-06-07 02:00:00,10000.0,9852.255718684191,9803.10872400246,10275.48967610796,9803.10872400246,10455.8496100764,9702.284170953162,10120.784348163355
2021-06-07 03:00:00,10000.0,9852.255718684191,9792.046807091558,10252.531257681818,9792.046807091558,10432.48821534821,9702.284170953162,10098.171586223049
2021-06-07 04:00:00,10000.0,9852.255718684191,9846.16343982236,10364.388535806607,9846.16343982236,10546.308861831338,9702.284170953162,10208.344767780109
2021-06-07 05:00:00,10000.0,9852.255718684191,9905.350117803991,10507.079935765863,9905.350117803991,10691.50484427627,9702.284170953162,10348.887839968977
2021-06-07 06:00:00,10000.0,9852.255718684191,9865.71158220658,10452.43295598454,9865.71158220658,10635.89867656565,9702.284170953162,10295.063612114296
2021-06-07 07:00:00,10000.0,9852.255718684191,9932.354209086498,10523.871529825115,9932.354209086498,10708.591171812095,9702.284170953162,10365.42662378292
2021-06-07 08:00:00,10000.0,9852.255718684191,9849.579620044844,10371.075453794803,9849.579620044844,10553.113151557996,9702.284170953162,10214.931009121949
2021-06-07 09:00:00,10000.0,9852.255718684191,9780.55108951748,10322.855345191028,9780.55108951748,10504.046662306882,9702.284170953162,10167.436891001367
2021-06-07 10:00:00,10000.0,9852.255718684191,9765.39517884788,10338.792499729563,9765.39517884788,10520.26355282208,9702.284170953162,10183.134099532745
2021-06-07 11:00:00,10000.0,9852.255718684191,9707.021877109692,10270.994581238116,9707.021877109692,10451.2756153157,9702.284170953162,10116.356930372454
2021-06-07 12:00:00,10000.0,9852.255718684191,9687.744860139954,10130.680752119108,9687.744860139954,10308.49893588469,9702.284170953162,9978.15563288291
2021-06-07 13:00:00,10000.0,9852.255718684191,9629.18177061163,9979.184910142056,9629.18177061163,10154.343971966326,9702.284170953162,9828.940676260629
2021-06-07 14:00:00,10000.0,9852.255718684191,9670.148820740009,10156.68543318432,9670.148820740009,10334.960062599466,9702.284170953162,10003.76879365672
2021-06-07 15:00:00,10000.0,9852.255718684191,9339.457152695122,9867.773426549811,9339.457152695122,10040.97694479831,9702.284170953162,9719.206577459689
2021-06-07 16:00:00,10000.0,9852.255718684191,9251.449843153949,9713.119873300557,9251.449843153949,9883.608844064582,9702.284170953162,9566.881451314872
2021-06-07 17:00:00,10000.0,9852.255718684191,9265.033226419544,9762.90026276825,9265.033226419544,9934.26300091858,9702.284170953162,9615.91235908188
2021-06-07 18:00:00,10000.0,9852.255718684191,9106.451971488452,9635.440176004333,9106.451971488452,9804.565678406589,9702.284170953162,9490.371281060534
2021-06-07 19:00:00,10000.0,9852.255718684191,9130.907483874817,9623.25512544806,9130.907483874817,9792.166750460236,9702.284170953162,9478.36968572652
2021-06-07 20:00:00,10000.0,9852.255718684191,9163.469646154224,9691.424539383295,9163.469646154224,9861.532704062542,9702.284170953162,9545.51275718358
2021-06-07 21:00:00,10000.0,9852.255718684191,8872.280950999504,9227.389580546773,8872.280950999504,9389.352798642169,9702.284170953162,9088.464198289774
2021-06-07 22:00:00,10000.0,9886.923156323866,8903.324810957805,9259.858282333907,8903.324810957805,9422.391405426044,9702.284170953162,9120.44405902736
2021-06-07 23:00:00,10000.0,9924.724149539665,8909.587808032362,9295.261798126974,8909.587808032362,9458.41633936773,9702.284170953162,9155.314547909418
2021-06-08 00:00:00,10000.0,9947.88866164672,8928.837712460652,9316.957132044236,8928.837712460652,9480.492479369772,9702.284170953162,9176.683242040712
2021-06-08 01:00:00,10000.0,9810.72619098541,8839.664563637201,9188.49400758209,8839.664563637201,9349.77451339878,9605.386539014302,9050.15422781809
2021-06-08 02:00:00,10000.0,9981.683463556334,8940.224979868937,9348.60854385504,8940.224979868937,9512.699450742612,9714.657842407803,9207.858117725407
2021-06-08 03:00:00,10000.0,10003.737348370589,8929.108837875136,9369.263690529691,8929.108837875136,9533.717145676064,9702.578782178272,9228.202285425748
2021-06-08 04:00:00,10000.0,9901.51997217215,8903.67727399663,9273.529314665331,8903.67727399663,9436.302397756095,9674.944249262902,9133.909263548449
2021-06-08 05:00:00,10000.0,9893.15060221566,8898.851241618837,9265.69076080139,8898.851241618837,9428.326258132072,9669.700169455937,9126.18872508663
2021-06-08 06:00:00,10000.0,10059.110051968964,8986.53320066263,9421.124454482602,8986.53320066263,9586.488192667244,9764.977439656688,9279.28224605466
2021-06-08 07:00:00,10000.0,9930.15829022231,8927.671873178375,9300.35128570688,8927.671873178375,9463.595159881908,9701.017342685183,9160.32740937515
2021-06-08 08:00:00,10000.0,9672.294431989463,8779.122258583153,9058.842097699817,8779.122258583153,9217.84689592083,9539.599852447116,8922.454326245808
2021-06-08 09:00:00,10000.0,9449.37566821949,8610.536475857638,8850.061658290542,8610.536475857638,9005.401850010776,9356.410592673376,8716.81723546179
2021-06-08 10:00:00,10000.0,9421.4116595971,8605.927343811427,8823.871229503435,8605.927343811427,8978.751715248036,9351.402201846498,8691.021123539595
2021-06-08 11:00:00,10000.0,9557.384172444694,8728.936944362355,8951.219867634218,8728.936944362355,9108.335632931252,9485.067314679154,8816.45243087191
2021-06-08 12:00:00,10000.0,9614.859134847307,8728.448918616285,9005.049557439206,8728.448918616285,9163.110165230835,9484.537014473955,8869.471673673697
2021-06-08 13:00:00,10182.149136158345,9867.725170262536,8887.436861669103,9241.877902854532,8887.436861669103,9404.095426383255,9657.297036878785,9102.734387863757
2021-06-08 14:00:00,10224.238508514169,9936.266740332736,8924.174355331546,9306.072315541229,8924.174355331546,9469.41660775916,9697.216857881262,9165.96230474539
