timestamp,LIN_btc,LIN_eth
2021-06-17 10:00:00,10571.079786540098,8898.713574589716
2021-06-17 11:00:00,10571.079786540098,8898.713574589716
2021-06-17 12:00:00,10571.079786540098,8898.713574589716
2021-06-17 13:00:00,10571.079786540098,8898.713574589716
2021-06-17 14:00:00,10571.079786540098,8898.713574589716
2021-06-17 15:00:00,10571.079786540098,8898.713574589716
2021-06-17 16:00:00,10571.079786540098,8898.713574589716
2021-06-17 17:00:00,10571.079786540098,8898.713574589716
2021-06-17 18:00:00,10571.079786540098,8898.713574589716
2021-06-17 19:00:00,10571.079786540098,8898.713574589716
2021-06-17 20:00:00,10571.079786540098,8898.713574589716
2021-06-17 21:00:00,10571.079786540098,8898.713574589716
2021-06-17 22:00:00,10571.079786540098,8898.713574589716
2021-06-17 23:00:00,10571.079786540098,8898.713574589716
2021-06-18 00:00:00,10571.079786540098,8898.713574589716
2021-06-18 01:00:00,10571.079786540098,8898.713574589716
2021-06-18 02:00:00,10571.079786540098,8898.713574589716
2021-06-18 03:00:00,10571.079786540098,8898.713574589716
2021-06-18 04:00:00,10571.079786540098,8898.713574589716
2021-06-18 05:00:00,10571.079786540098,9008.956487025394
2021-06-18 06:00:00,10571.079786540098,8967.827995148968
2021-06-18 07:00:00,10571.079786540098,8829.019335066037
2021-06-18 08:00:00,10571.079786540098,8811.122256364173
2021-06-18 09:00:00,10571.079786540098,8689.360273835286
2021-06-18 10:00:00,10571.079786540098,8564.621887289026
2021-06-18 11:00:00,10571.079786540098,8653.295534248158
2021-06-18 12:00:00,10571.079786540098,8517.4632781826
2021-06-18 13:00:00,10571.079786540098,8319.281156142726
2021-06-18 14:00:00,10571.079786540098,8324.654145213048
2021-06-18 15:00:00,10571.079786540098,8482.75144951246
2021-06-18 16:00:00,10571.079786540098,8595.77749297737
2021-06-18 17:00:00,10571.079786540098,8568.41003785659
2021-06-18 18:00:00,10571.079786540098,8631.185104404818
2021-06-18 19:00:00,10571.079786540098,8657.238303206237
2021-06-18 20:00:00,10571.079786540098,8706.600224377471
2021-06-18 21:00:00,10571.079786540098,8706.600224377471
2021-06-18 22:00:00,10571.079786540098,8706.600224377471
2021-06-18 23:00:00,10571.079786540098,8706.600224377471
2021-06-19 00:00:00,10571.079786540098,8706.600224377471
2021-06-19 01:00:00,10571.079786540098,8706.600224377471
2021-06-19 02:00:00,10571.079786540098,8706.600224377471
2021-06-19 03:00:00,10571.079786540098,8706.600224377471
2021-06-19 04:00:00,10571.079786540098,8706.600224377471
2021-06-19 05:00:00,10571.079786540098,8693.23581479628
2021-06-19 06:00:00,10571.079786540098,8761.23017933216
2021-06-19 07:00:00,10571.079786540098,8727.506537611203
2021-06-19 08:00:00,10571.079786540098,8710.859641466212
2021-06-19 09:00:00,10571.079786540098,8798.666157047892
2021-06-19 10:00:00,10571.079786540098,8782.0583381239
2021-06-19 11:00:00,10571.079786540098,8766.700990271827
2021-06-19 12:00:00,10571.079786540098,8688.546548276563
2021-06-19 13:00:00,10571.079786540098,8619.497098773749
2021-06-19 14:00:00,10571.079786540098,8680.613872414046
2021-06-19 15:00:00,10571.079786540098,8697.18261411704
2021-06-19 16:00:00,10571.079786540098,8628.758400150187
2021-06-19 17:00:00,10571.079786540098,8506.095003438617
2021-06-19 18:00:00,10571.079786540098,8465.181153054098
2021-06-19 19:00:00,10571.079786540098,8476.513547143411
2021-06-19 20:00:00,10571.079786540098,8527.587474987316
2021-06-19 21:00:00,10571.079786540098,8517.818169737908
2021-06-19 22:00:00,10571.079786540098,8517.818169737908
2021-06-19 23:00:00,10571.079786540098,8517.818169737908
2021-06-20 00:00:00,10571.079786540098,8517.818169737908
2021-06-20 01:00:00,10571.079786540098,8517.818169737908
2021-06-20 02:00:00,10571.079786540098,8517.818169737908
2021-06-20 03:00:00,10571.079786540098,8517.818169737908
2021-06-20 04:00:00,10571.079786540098,8517.818169737908
2021-06-20 05:00:00,10571.079786540098,8517.818169737908
2021-06-20 06:00:00,10571.079786540098,8517.818169737908
2021-06-20 07:00:00,10571.079786540098,8517.818169737908
2021-06-20 08:00:00,10571.079786540098,8517.818169737908
2021-06-20 09:00:00,10571.079786540098,8517.818169737908
2021-06-20 10:00:00,10571.079786540098,8517.818169737908
2021-06-20 11:00:00,10571.079786540098,8517.818169737908
2021-06-20 12:00:00,10571.079786540098,8517.818169737908
2021-06-20 13:00:00,10571.079786540098,8517.818169737908
2021-06-20 14:00:00,10571.079786540098,8517.818169737908
2021-06-20 15:00:00,10571.079786540098,8517.818169737908
2021-06-20 16:00:00,10571.079786540098,8517.818169737908
